gs_school_name,gs_school_address,gs_school_link,rating
Elsinboro Township School,"631 Salem Fort Elfsborg Road, Salem, NJ, 08079",https://www.greatschools.org/new-jersey/salem/536-Elsinboro-Elementary-School/,4.0
Dwight Morrow High,"274 Knickerbocker Road, Englewood, NJ, 07631",https://www.greatschools.org/new-jersey/englewood/540-Dwight-Morrow-High/,4.0
Dr Mccloud Elementary School,"325 Tenafly Road, Englewood, NJ, 07631",https://www.greatschools.org/new-jersey/englewood/541-Dr-Mccloud-Elementary-School/,4.0
J E Dismus Middle School,"325 Tryon Avenue, Englewood, NJ, 07631",https://www.greatschools.org/new-jersey/englewood/543-J-E--Dismus-Middle-School/,4.0
Essex County Vocational School,"620 Passaic Avenue, West Caldwell, NJ, 07006",https://www.greatschools.org/new-jersey/west-caldwell/550-Essex-County-Vocational-School/,4.0
Frances Demasi Elementary School,"199 EVESBORO MEDFORD RD, Evesham, NJ, 08053",https://www.greatschools.org/new-jersey/evesham-township/553-Frances-Demasi-Elementary-School/,4.0
J. Harold Vanzant Elementary School,"270 CONESTOGA DRIVE, Evesham, NJ, 08053",https://www.greatschools.org/new-jersey/evesham-township/558-J.-Harold-Vanzant-Elementary-School/,4.0
Gilmore J Fisher Middle School,"1325 LOWER FERRY ROAD, Ewing Township, NJ, 08618",https://www.greatschools.org/new-jersey/ewing-township/563-Gilmore-J-Fisher-Middle-School/,4.0
Francis Lore Elementary School,"13 WESTWOOD DRIVE, Ewing Township, NJ, 08628",https://www.greatschools.org/new-jersey/ewing-township/564-Francis-Lore-Elementary-School/,4.0
Audubon High School,"350 Edgewood Avenue, Audubon, NJ, 08106",https://www.greatschools.org/new-jersey/audubon/57-Audubon-High-School/,4.0
Lincoln Elementary School,"140 Anderson Avenue, Fairview, NJ, 07022",https://www.greatschools.org/new-jersey/fairview/582-Lincoln-Elementary-School/,4.0
"Number 5, Roebling Elementary School","1330 HORNBERGER AVE, Florence, NJ, 08554",https://www.greatschools.org/new-jersey/florence-township/592-Number-5-Roebling-Elementary-School/,4.0
Conerly Road Elementary School,"35 Conerly Road, Franklin Township, NJ, 08873",https://www.greatschools.org/new-jersey/franklin-township/614-Conerly-Road-Elementary-School/,4.0
Avon Elementary School,"862 Mercer Drive, Haddonfield, NJ, 08033",https://www.greatschools.org/new-jersey/haddonfield/62-Avon-Elementary-School/,4.0
Park Avenue Elementary School,"280 Park Avenue, Freehold, NJ, 07728",https://www.greatschools.org/new-jersey/freehold/625-Park-Avenue-Elementary-School/,4.0
Edith Ort Thomas Elementary School,"902 Harrison Street, Frenchtown, NJ, 08825",https://www.greatschools.org/new-jersey/frenchtown/640-Edith-Ort-Thomas-Elementary-School/,4.0
Reeds Road Elementary School,"103 South Reeds Road, Galloway, NJ, 08205",https://www.greatschools.org/new-jersey/galloway/645-Reeds-Road-Elementary-School/,4.0
Roland Rogers Elementary School,"105 South Reeds Road, Galloway, NJ, 08205",https://www.greatschools.org/new-jersey/galloway/646-Roland-Rogers-Elementary-School/,4.0
Gibbsboro Elementary School,"37 Kirkwood Road, Gibbsboro, NJ, 08026",https://www.greatschools.org/new-jersey/gibbsboro/658-Gibbsboro-Elementary-School/,4.0
Dorothy L Bullock School,"370 New Street East, Glassboro, NJ, 08028",https://www.greatschools.org/new-jersey/glassboro/659-Dorothy-L-Bullock-School/,4.0
Chews Elementary School,"600 CHEWSLANDING SOMERDALE RD, Gloucester Township, NJ, 08012",https://www.greatschools.org/new-jersey/gloucester-township/679-Chews-Elementary-School/,4.0
Walter F. Robinson No.3 Elementary School,"95 West 31st Street, Bayonne, NJ, 07002",https://www.greatschools.org/new-jersey/bayonne/69-Walter-F.-Robinson-No.3-Elementary-School/,4.0
Greenwich Township Elementary School,"255 WEST BROAD ST, Greenwich Township, NJ, 08027",https://www.greatschools.org/new-jersey/greenwich-township/694-Greenwich-Township-Elementary-School/,4.0
Nehaunsey Middle School,"415 SWEDESBORO ROAD, Greenwich Township, NJ, 08027",https://www.greatschools.org/new-jersey/greenwich-township/695-Nehaunsey-Middle-School/,4.0
Anna L. Klein Elementary School,"301 69th Street, Guttenberg, NJ, 07093",https://www.greatschools.org/new-jersey/guttenberg/697-Anna-L.-Klein-Elementary-School/,4.0
Jackson Avenue Elementary School,"421 Jackson Avenue, Hackensack, NJ, 07601",https://www.greatschools.org/new-jersey/hackensack/702-Jackson-Avenue-Elementary-School/,4.0
Newark Educators Charter School,"12 Fulton Street, Newark, NJ, 07102",https://www.greatschools.org/new-jersey/newark/7023-Newark-Educators-Charter-School/,4.0
Community Charter School Of Paterson,"75 Spruce Street, Paterson, NJ, 07501",https://www.greatschools.org/new-jersey/paterson/7052-Community-Charter-School-Of-Paterson/,4.0
Vineland Public Charter School,"1480 Pennsylvania Avenue, Vineland, NJ, 08361",https://www.greatschools.org/new-jersey/vineland/7054-Vineland-Public-Charter-School/,4.0
Cedar Creek High School,"1701 New York Avenue, Egg Harbor City, NJ, 08215",https://www.greatschools.org/new-jersey/egg-harbor-city/7086-Cedar-Creek-High-School/,4.0
Henry E. Harris No. 1 Elementary School,"135 Avenue C, Bayonne, NJ, 07002",https://www.greatschools.org/new-jersey/bayonne/71-Henry-E.-Harris-No.-1-Elementary-School/,4.0
Academy of Technology Design,"525 Montgomery Street, Jersey City, NJ, 07302",https://www.greatschools.org/new-jersey/jersey-city/7111-Academy-Of-Technology-Design/,4.0
Great Oaks Charter School,"909 Broad Street, Newark, NJ, 07102",https://www.greatschools.org/new-jersey/newark/7115-Great-Oaks-Charter-School/,4.0
Luis Munoz Marin Ele,"663 Broadway, Newark, NJ, 07104",https://www.greatschools.org/new-jersey/newark/7129-Luis-Munoz-Marin-Ele/,4.0
Bard Early College High School,"321 Bergen Street, Newark, NJ, 07103",https://www.greatschools.org/new-jersey/newark/7143-Bard-Early-College-High-School/,4.0
Dual Language School,"630 Amboy Avenue, Woodbridge Township, NJ, 08863",https://www.greatschools.org/new-jersey/fords/7144-Dual-Language-School/,4.0
Hackensack Middle School,"360 Union Street, Hackensack, NJ, 07601",https://www.greatschools.org/new-jersey/hackensack/7151-Middle-School/,4.0
Passaic Arts And Science Charter School,"7 St. Francis Way, Passaic, NJ, 07410",https://www.greatschools.org/new-jersey/passaic/7154-Passaic-Arts-And-Science-Charter-School/,4.0
Hainesport Elementary School,"211 BROAD STREET, Hainesport, NJ, 08036",https://www.greatschools.org/new-jersey/mount-holly/723-Hainesport-Elementary-School/,4.0
Haledon Public School,"91 Henry Street, Haledon, NJ, 07508",https://www.greatschools.org/new-jersey/haledon/724-Haledon-Public-School/,4.0
William Davies Middle School,"1876 DR DENNIS FOREMAN DRIVE, Hamilton, NJ, 08330",https://www.greatschools.org/new-jersey/hamilton-township/728-William-Davies-Middle-School/,4.0
Hamilton East-Steinert High School,"2900 KLOCKNER ROAD, Hamilton Township, NJ, 08690",https://www.greatschools.org/new-jersey/hamilton-township/729-Hamilton-East-Steinert-High-School/,4.0
Albert E Grice Middle School,"901 WHITEHORSE HAMILTON SQ, Hamilton Township, NJ, 08610",https://www.greatschools.org/new-jersey/hamilton-township/731-Albert-E-Grice-Middle-School/,4.0
Emily C Reynolds Middle School,"2145 YARDVILLE HAMILTON SQ, Hamilton Township, NJ, 08690",https://www.greatschools.org/new-jersey/trenton/732-Emily-C-Reynolds-Middle-School/,4.0
Mercerville Elementary School,"60 REGINA AVENUE, Hamilton Township, NJ, 08619",https://www.greatschools.org/new-jersey/hamilton-township/742-Mercerville-Elementary-School/,4.0
Logan Middle School,"110 School Lane, Logan Township, NJ, 08085",https://www.greatschools.org/new-jersey/logan-township/7433-Logan-Middle-School/,4.0
Richard C Crockett Middle School,"2631 KUSER ROAD, Hamilton Township, NJ, 08691",https://www.greatschools.org/new-jersey/hamilton-township/751-Richard-C-Crockett-Middle-School/,4.0
Hammonton High School,"566 Old Forks Road, Hammonton, NJ, 08037",https://www.greatschools.org/new-jersey/hammonton/752-Hammonton-High-School/,4.0
Warren E Sooy Jr Elementary School,"601 North 4th Street, Hammonton, NJ, 08037",https://www.greatschools.org/new-jersey/hammonton/753-Warren-E-Sooy-Jr-Elementary-School/,4.0
Hampton Elementary School,"32 41 SOUTH STREET, Hampton, NJ, 08827",https://www.greatschools.org/new-jersey/hampton/755-Hampton-Elementary-School/,4.0
Lincoln Middle School,"230 Hawthorne Avenue, Hawthorne, NJ, 07506",https://www.greatschools.org/new-jersey/hawthorne/776-Lincoln-Middle-School/,4.0
Washington Elementary School,"176 Mohawk Avenue, Hawthorne, NJ, 07506",https://www.greatschools.org/new-jersey/hawthorne/779-Washington-Elementary-School/,4.0
Henry Hudson Reg School,"1 Grand Tour, Highlands, NJ, 07732",https://www.greatschools.org/new-jersey/highlands/780-Henry-Hudson-Reg-School/,4.0
High Bridge Elementary School,"40 Fairview Avenue, High Bridge, NJ, 08829",https://www.greatschools.org/new-jersey/high-bridge/782-High-Bridge-Elementary-School/,4.0
Bartle School,"435 Mansfield Street, Highland Park, NJ, 08904",https://www.greatschools.org/new-jersey/highland-park/786-Bartle-School/,4.0
Highlands School,"360 Navesink Avenue, Highlands, NJ, 07732",https://www.greatschools.org/new-jersey/highlands/787-Highlands-School/,4.0
Ola Edwards Community School,"1530 Leslie Street, Hillside, NJ, 07205",https://www.greatschools.org/new-jersey/hillside/804-George-Washington-Elementary-School/,4.0
Hoboken High School,"NINTH & CLINTON STS, Hoboken, NJ, 07030",https://www.greatschools.org/new-jersey/hoboken/807-Hoboken-High-School/,4.0
Hopewell Crest Elementary School,"122 Sewall Road, Bridgeton, NJ, 08302",https://www.greatschools.org/new-jersey/bridgeton/823-Hopewell-Crest-Elementary-School/,4.0
Aldrich Elementary School,"615 ALDRICH ROAD, Howell Township, NJ, 07731",https://www.greatschools.org/new-jersey/howell-township/830-Aldrich-Elementary-School/,4.0
Newbury Elementary School,"179 NEWBURY ROAD, Howell Township, NJ, 07731",https://www.greatschools.org/new-jersey/howell-township/834-Newbury-Elementary-School/,4.0
Ramtown Elementary School,"216 RAMTOWN -GREENVILLE ROAD, Howell Township, NJ, 07731",https://www.greatschools.org/new-jersey/howell-township/835-Ramtown-Elementary-School/,4.0
Thurgood G. Marshall Elementary School,"141 181 MONTGOMERY AVENUE, Irvington, NJ, 07111",https://www.greatschools.org/new-jersey/irvington/843-Thurgood-G.-Marshall-Elementary-School/,4.0
Christa Mcauliffe Mid School,"35 South Hope Chapel Road, Jackson Township, NJ, 08527",https://www.greatschools.org/new-jersey/jackson-township/855-Christa-Mcauliffe-Mid-School/,4.0
Sylvia Rosenauer Elementary School,"60 Citadel Drive, Jackson Township, NJ, 08527",https://www.greatschools.org/new-jersey/jackson-township/857-Sylvia-Rosenauer-Elementary-School/,4.0
Howard C Johnson Elementary School,"1021 Larsen Road, Jackson Township, NJ, 08527",https://www.greatschools.org/new-jersey/jackson-township/858-Howard-C-Johnson-Elementary-School/,4.0
Carl W Goetz Middle School,"835 Patterson Road, Jackson Township, NJ, 08527",https://www.greatschools.org/new-jersey/jackson-township/861-Carl-W-Goetz-Middle-School/,4.0
Grace M. Breckwedel Middle School,"13 Augusta Street, Jamesburg, NJ, 08831",https://www.greatschools.org/new-jersey/jamesburg/862-Grace-M.-Breckwedel-Middle-School/,4.0
John F. Kennedy Elementary School,"28 Front Street, Jamesburg, NJ, 08831",https://www.greatschools.org/new-jersey/jamesburg/863-John-F.-Kennedy-Elementary-School/,4.0
Jefferson Twp High School,"1010 WELDON RD RD2, Jefferson, NJ, 07438",https://www.greatschools.org/new-jersey/jefferson/864-Jefferson-Twp-High-School/,4.0
Arthur Stanlick Elementary School,"121 B SHAWNEE TRAIL, Jefferson, NJ, 07885",https://www.greatschools.org/new-jersey/wharton/865-Arthur-Stanlick-Elementary-School/,4.0
Jefferson Twp Middle School,"1000 WELDON ROAD, Jefferson, NJ, 07438",https://www.greatschools.org/new-jersey/jefferson/869-Jefferson-Twp-Middle-School/,4.0
Innovation High School,"239 Bergen Avenue, Jersey City, NJ, 07305",https://www.greatschools.org/new-jersey/jersey-city/8720-Innovation-High-School/,4.0
Paterson Arts And Science Charter School,"225 Grand Street, Paterson, NJ, 07501",https://www.greatschools.org/new-jersey/paterson/8734-Paterson-Arts-And-Science-Charter-School/,4.0
Jerome Dunn Academy No 9,"125 3rd Street, Elizabeth, NJ, 07206",https://www.greatschools.org/new-jersey/elizabeth/8781-Jerome-Dunn-Academy-No-9/,4.0
South Hunterdon High School,"301 Mount Airy-Harbourton Road, Lambertville, NJ, 08530",https://www.greatschools.org/new-jersey/lambertville/8784-South-Hunterdon-High-School/,4.0
Kipp: Cooper Norcross A New Jersey Nonprofit Corporation,"525 Clinton Street, Camden, NJ, 08103",https://www.greatschools.org/new-jersey/camden/8831-Kipp-Cooper-Norcross-A-New-Jersey-Nonprofit-Corporation/,4.0
Camden Prep Inc.,"1575 Mount Ephraim Avenue, Camden, NJ, 08104",https://www.greatschools.org/new-jersey/camden/8832-Camden-Prep-Inc./,4.0
"Martin Luther King, Jr No. 11 Elementary School","886 Bergen Avenue, Jersey City, NJ, 07306",https://www.greatschools.org/new-jersey/jersey-city/884-Martin-Luther-King-Jr-No.-11-Elementary-School/,4.0
North Plainfield Middle School,"34 Wilson Avenue, North Plainfield, NJ, 07060",https://www.greatschools.org/new-jersey/north-plainfield/8840-North-Plainfield-Middle-School/,4.0
Community Middle School,"120 East 2nd Street, Bound Brook, NJ, 08805",https://www.greatschools.org/new-jersey/bound-brook/8843-Community-Middle-School/,4.0
Principle Academy Charter School,"6718 Black Horse Pike, Egg Harbor Township, NJ, 08234",https://www.greatschools.org/new-jersey/pleasantville/8853-International-Academy-Of-Atlantic-City-Charter-School/,4.0
Dr Hani Awadallah School,"515 Marshall Street, Paterson, NJ, 07503",https://www.greatschools.org/new-jersey/paterson/8859-Dr-Hani-Awadallah-School/,4.0
Hudson Arts and Sciences Charter,"131 Midland Avenue, Kearny, NJ, 07032",https://www.greatschools.org/new-jersey/kearny/8860-Hudson-Arts-And-Sciences-Charter/,4.0
Cresthaven Academy Charter School,"530 West 7th Street, Plainfield, NJ, 07060",https://www.greatschools.org/new-jersey/plainfield/8878-Cresthaven-Academy-Charter-School/,4.0
Number 20 Elementary School,"239 Ocean Avenue, Jersey City, NJ, 07305",https://www.greatschools.org/new-jersey/jersey-city/888-Number-20-Elementary-School/,4.0
Mercer County Technical School Culinary Arts Academy,"129 Bull Run Road, Pennington, NJ, 08534",https://www.greatschools.org/new-jersey/pennington/8891-Mercer-County-Technical-School-Culinary-Arts-Academy/,4.0
College Achieve Greater Asbury Park Charter School,"3455 West Bangs Avenue, Neptune City, NJ, 07753",https://www.greatschools.org/new-jersey/asbury-park/8895-College-Achieve-Greater-Asbury-Park-Charter-School/,4.0
Achievers Early College Prep Charter School,"544 Chestnut Avenue, Trenton, NJ, 08611",https://www.greatschools.org/new-jersey/trenton/8903-Achievers-Early-College-Prep-Charter-School/,4.0
Claremont Elementary School,"175 Claremont Road, Franklin Township, NJ, 08823",https://www.greatschools.org/new-jersey/franklin-park/8906-Claremont-Elementary-School/,4.0
Achieve Community Charter School,"534 Clinton Avenue, Newark, NJ, 07108",https://www.greatschools.org/new-jersey/newark/8907-Achieve-Community-Charter-School/,4.0
Gladys Nunery School,"123 Claremont Avenue, Jersey City, NJ, 07305",https://www.greatschools.org/new-jersey/jersey-city/895-Number-29-Elementary-School/,4.0
James F. Murray No. 38 Elementary School,"339 Stegman Parkway, Jersey City, NJ, 07305",https://www.greatschools.org/new-jersey/jersey-city/906-James-F.-Murray-School/,4.0
Joseph H. Brensinger No. 17 Elementary School,"600 Bergen Avenue, Jersey City, NJ, 07304",https://www.greatschools.org/new-jersey/jersey-city/907-Joseph-H.-Brensinger-No.-17-Elementary-School/,4.0
Ethel M. Burke Elementary School,"112 South Black Horse Pike, Bellmawr, NJ, 08031",https://www.greatschools.org/new-jersey/bellmawr/91-Ethel-M.-Burke-Elementary-School/,4.0
Franklin Elementary School,"100 Davis Avenue, Kearny, NJ, 07032",https://www.greatschools.org/new-jersey/kearny/915-Franklin-Elementary-School/,4.0
North Brunswick Twp. Middle School,"100 Renaissance Blvd, North Brunswick Township, NJ, 08902",https://www.greatschools.org/new-jersey/north-brunswick-township/9206-North-Brunswick-Twp.-Middle-School/,4.0
David Brearley High School,"401 Monroe Avenue, Kenilworth, NJ, 07033",https://www.greatschools.org/new-jersey/kenilworth/921-David-Brearley-High-School/,4.0
Endeavour Elementary School,"1 School Road, McGuire Air Force Base, NJ, 08641",https://www.greatschools.org/new-jersey/mcguire-air-force-base/9211-Endeavour-Elementary-School/,4.0
Woodland Intermediate School,"Fisher Avenue, Middlesex, NJ, 08846",https://www.greatschools.org/new-jersey/middlesex/9215-Woodland-Intermediate-School/,4.0
Creativity Colaboratory Charter School,"457 Shirley Road, Elmer, NJ, 08318",https://www.greatschools.org/new-jersey/elmer/9216-Creativity-Colaboratory-Charter-School/,4.0
Bogota Middle School,"131 East Fort Lee Road, Bogota, NJ, 07603",https://www.greatschools.org/new-jersey/bogota/9217-Bogota-Middle-School/,4.0
Central School,"335 Broad Street, Keyport, NJ, 07735",https://www.greatschools.org/new-jersey/keyport/924-Central-School/,4.0
Ellen Ochoa School Number 22,"95 Dayton Avenue, Passaic, NJ, 07055",https://www.greatschools.org/new-jersey/passaic/9241-Ellen-Ochoa-School-Number-22/,4.0
Hillside Innovation Academy,"195 Virginia St-1100 Woodruff Ave, Hillside, NJ, 07205",https://www.greatschools.org/new-jersey/hillside/9246-Hillside-Innovation-Academy/,4.0
Belvidere High School,"809 Oxford Street, Belvidere, NJ, 07823",https://www.greatschools.org/new-jersey/belvidere/93-Belvidere-High-School/,4.0
Kittatinny Reg High School,"77 Halsey Road, Newton, NJ, 07860",https://www.greatschools.org/new-jersey/newton/932-Kittatinny-Reg-High-School/,4.0
Knowlton Twp Elementary School,"80 Route 46, Delaware Township, NJ, 07833",https://www.greatschools.org/new-jersey/columbia/933-Knowlton-Twp-Elementary-School/,4.0
Forked River Elementary School,"110 LACEY ROAD, Lacey Township, NJ, 08731",https://www.greatschools.org/new-jersey/lacey-township/935-Forked-River-Elementary-School/,4.0
Lanoka Harbor Elementary School,"281 MANCHESTER AVE, Lacey Township, NJ, 08734",https://www.greatschools.org/new-jersey/lacey-township/936-Lanoka-Harbor-Elementary-School/,4.0
Lacey Twp High School,"73 HAINES STREET, Lacey Township, NJ, 08734",https://www.greatschools.org/new-jersey/lacey-township/938-Lacey-Twp-High-School/,4.0
Lakewood Middle School,"755 Somerset Avenue, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood-township/946-Lakewood-Middle-School/,4.0
Myron L. Powell Elementary School,"225 MAIN STREET, Lawrence, NJ, 08311",https://www.greatschools.org/new-jersey/lawrence-township/953-Myron-L.-Powell-Elementary-School/,4.0
Lawrence Intermediate School,"66 EGGERTS CROSSING ROAD, Lawrence Township, NJ, 08648",https://www.greatschools.org/new-jersey/lawrenceville/957-Lawrence-Intermediate-School/,4.0
"Number 1, Elementary School","728 North Wood Avenue, Linden, NJ, 07036",https://www.greatschools.org/new-jersey/linden/976-Number-1-Elementary-School/,4.0
"Number 2, Elementary School","1700 South Wood Avenue, Linden, NJ, 07036",https://www.greatschools.org/new-jersey/linden/977-Number-2-Elementary-School/,4.0
"Number 6, Elementary School","19 East Morris Avenue, Linden, NJ, 07036",https://www.greatschools.org/new-jersey/linden/980-Number-6-Elementary-School/,4.0
